ColliderName,Samples,Index
TaskBuilding_30,2,32701
NoHouse,12,32702
TaskBuilding_30,1,32703
NoHouse,47,32704
NoHit,2,32705
TaskBuilding_27,4,32706
NoHit,2,32707
NoHouse,15,32708
NoHit,8,32711
Building_101,4,32712
TaskBuilding_27,107,32713
Building_101,28,32716
NoHouse,2,32721
Building_101,2,32722
NoHouse,52,32723
NoHit,22,32728
NoHouse,31,32729
Building_101,32,32730
TaskBuilding_27,18,32733
NoHit,8,32736
NoHouse,26,32737
TaskBuilding_27,26,32742
NoHouse,3,32743
NoHit,31,32744
NoHouse,4,32745
TaskBuilding_27,28,32746
NoHouse,2,32747
TaskBuilding_27,2,32748
NoHouse,2,32749
TaskBuilding_27,2,32750
NoHouse,10,32751
NoHit,26,32752
TaskBuilding_27,1,32753
NoHouse,3,32754
Building_97,1,32755
NoHouse,1,32756
TaskBuilding_30,94,32757
Building_99,4,32758
Building_100,6,32759
Building_99,2,32760
Building_100,15,32761
Building_99,3,32762
Building_100,18,32763
Building_99,2,32764
Building_100,1,32765
Building_99,14,32766
TaskBuilding_30,96,32767
Building_99,2,32768
Building_100,12,32769
Building_99,7,32770
Building_100,2,32771
Building_99,10,32772
Building_100,2,32773
Building_99,10,32774
Building_100,2,32775
Building_99,2,32776
Building_100,6,32777
Building_99,6,32778
Building_100,4,32779
Building_99,3,32780
Building_100,6,32781
Building_99,2,32782
Building_100,1,32783
Building_99,19,32784
TaskBuilding_30,10,32785
NoHouse,4,32786
TaskBuilding_30,2,32787
NoHouse,6,32788
TaskBuilding_30,4,32789
NoHouse,1,32790
TaskBuilding_30,2,32791
NoHouse,4,32792
TaskBuilding_30,37,32793
NoHouse,18,32794
NoHit,26,32795
NoHouse,5,32796
NoHit,20,32797
TaskBuilding_27,101,32798
NoHouse,7,32803
TaskBuilding_27,2,32804
NoHouse,18,32805
Building_101,23,32806
NoHouse,22,32807
TaskBuilding_27,6,32808
NoHouse,28,32809
TaskBuilding_27,2,32810
NoHouse,38,32811
TaskBuilding_27,2,32812
NoHouse,111,32813
Building_101,2,32814
NoHouse,20,32815
Building_101,110,32816
NoHouse,3,32817
Building_101,1,32818
NoHouse,5,32819
Building_101,48,32820
Building_103,2,32821
NoHouse,2,32822
TaskBuilding_27,150,32823
NoHouse,54,32824
TaskBuilding_27,44,32825
NoHouse,465,32826
NoHit,37,32833
NoHouse,2,32834
NoHit,76,32835
NoHouse,15,32836
NoHit,77,32837
NoHouse,10,32838
NoHit,3,32839
TaskBuilding_30,45,32840
NoHouse,142,32841
Building_157,2,32842
Building_158,23,32843
Building_101,429,32846
NoHouse,51,32847
Building_162,2,32854
Building_157,9,32855
NoHouse,2,32856
Building_157,2,32857
NoHouse,58,32858
Building_149,2,32859
NoHouse,6,32860
Building_148,2,32861
Building_145,2,32862
Building_100,6,32863
NoHouse,4,32864
Building_145,2,32865
Building_100,2,32866
Building_145,5,32867
Building_146,2,32868
Building_145,4,32869
NoHouse,3,32870
Building_100,17,32871
NoHouse,4,32872
Building_148,4,32873
Building_149,2,32874
TaskBuilding_5,89,32875
NoHouse,48,32876
TaskBuilding_35,2,32877
Building_157,58,32878
TaskBuilding_35,2,32879
NoHouse,230,32880
TaskBuilding_42,5,32881
Building_167,1,32882
TaskBuilding_42,3,32883
Building_168,2,32884
TaskBuilding_42,13,32885
Building_173,12,32886
NoHouse,4,32887
TaskBuilding_42,38,32888
Building_168,18,32889
Building_167,2,32890
Building_166,2,32891
TaskBuilding_35,39,32892
Building_166,14,32893
TaskBuilding_35,4,32894
Building_166,2,32895
TaskBuilding_35,22,32896
NoHouse,31,32897
Building_149,2,32898
NoHouse,2,32899
Building_149,4,32900
NoHouse,8,32901
Building_147,2,32902
NoHouse,2,32903
Building_147,4,32904
NoHouse,2,32905
Building_147,3,32906
NoHouse,6,32907
Building_147,2,32908
Building_148,65,32909
NoHouse,8,32910
Building_146,2,32911
NoHouse,5,32912
TaskBuilding_28,2,32913
Building_98,79,32914
Garage_98,2,32915
NoHouse,34,32916
TaskBuilding_30,1,32917
NoHouse,17,32918
TaskBuilding_30,4,32919
Building_99,1,32920
TaskBuilding_30,5,32921
NoHouse,2,32922
TaskBuilding_30,4,32923
NoHouse,2,32924
Building_97,2,32925
TaskBuilding_30,2,32926
NoHouse,5,32927
Building_97,2,32928
TaskBuilding_30,2,32929
Building_99,2,32930
TaskBuilding_30,2,32931
Building_99,10,32932
TaskBuilding_30,6,32933
Building_97,1,32934
TaskBuilding_30,16,32935
Building_97,2,32936
TaskBuilding_30,3,32937
Building_97,13,32938
NoHouse,19,32939
Building_97,3,32940
NoHouse,1,32941
Building_97,42,32942
NoHouse,68,32943
Building_97,82,32944
TaskBuilding_26,27,32945
Building_107,22,32946
NoHouse,25,32949
TaskBuilding_26,6,32956
Building_97,6,32957
TaskBuilding_26,2,32958
Building_97,1,32959
TaskBuilding_26,2,32960
Building_97,10,32961
NoHouse,2,32962
Building_97,2,32963
TaskBuilding_26,2,32964
Building_97,8,32965
NoHouse,2,32966
Building_97,6,32967
TaskBuilding_30,214,32968
NoHouse,80,32969
Building_97,2,32970
NoHouse,43,32971
Garage_98,26,32972
NoHouse,81,32973
Building_108,8,32974
NoHouse,12,32975
Building_107,10,32976
NoHouse,2,32977
Building_107,1,32978
NoHouse,10,32979
TaskBuilding_26,7,32980
Building_97,29,32981
Building_96,2,32982
NoHouse,2,32983
TaskBuilding_23,4,32984
NoHouse,2,32985
TaskBuilding_23,2,32986
NoHouse,2,32987
TaskBuilding_23,4,32988
NoHouse,2,32989
Building_94,1,32990
TaskBuilding_27,48,32991
NoHouse,32,32992
Building_96,2,32993
NoHouse,29,32994
TaskBuilding_18,9,32995
NoHouse,2,32996
TaskBuilding_18,4,32997
NoHouse,2,32998
TaskBuilding_23,26,32999
NoHouse,3,33000
TaskBuilding_27,10,33001
NoHit,8,33002
Building_103,4,33003
NoHouse,4,33004
Building_103,2,33005
TaskBuilding_27,3,33006
NoHouse,1,33007
TaskBuilding_27,2,33008
NoHit,2,33009
NoHouse,72,33010
TaskBuilding_27,18,33023
NoHouse,6,33024
TaskBuilding_23,2,33025
NoHouse,2,33026
TaskBuilding_23,4,33027
NoHouse,3,33028
TaskBuilding_23,1,33029
NoHouse,5,33030
TaskBuilding_23,2,33031
NoHouse,4,33032
TaskBuilding_23,12,33033
NoHouse,12,33034
Building_96,1,33035
Building_97,6,33036
NoHouse,51,33037
Building_108,4,33038
NoHouse,23,33039
Building_109,4,33040
NoHouse,1,33041
Building_109,3,33042
NoHouse,11,33043
Building_109,5,33044
NoHouse,95,33045
Garage_98,8,33046
NoHouse,5,33047
Garage_98,3,33048
NoHouse,16,33049
Garage_98,10,33050
NoHouse,2,33051
Garage_98,20,33052
NoHouse,66,33053
TaskBuilding_28,2,33054
Building_133,2,33055
TaskBuilding_28,4,33056
NoHouse,1,33057
TaskBuilding_28,2,33058
NoHouse,2,33059
Building_133,1,33060
NoHouse,34,33061
Building_109,74,33062
NoHouse,7,33063
Building_108,29,33064
Building_110,35,33065
Building_108,4,33066
TaskBuilding_24,2,33067
Building_118,2,33068
NoHouse,10,33069
Building_122,2,33070
NoHouse,14,33071
Building_118,6,33072
NoHouse,2,33073
Building_118,39,33074
TaskBuilding_24,2,33075
Building_118,2,33076
TaskBuilding_24,27,33077
Building_108,4,33078
Building_110,4,33079
NoHouse,4,33080
Building_107,11,33081
NoHouse,2,33082
Building_107,6,33083
NoHouse,2,33084
Building_107,2,33085
NoHouse,3,33086
Building_107,14,33087
NoHit,2,33088
Building_106,2,33089
NoHouse,2,33090
NoHit,2,33091
Building_106,21,33092
NoHouse,4,33095
Building_107,4,33096
NoHouse,2,33097
Building_106,23,33098
TaskBuilding_3,20,33099
Building_105,2,33100
TaskBuilding_3,2,33101
Building_105,12,33102
Building_86,2,33103
Building_104,2,33104
NoHouse,1,33105
Building_104,3,33106
NoHouse,16,33107
Building_80,2,33108
NoHouse,101,33109
Building_96,2,33112
Building_97,15,33113
NoHouse,2,33114
Windmill-TaskBuilding_10_1,2,33115
NoHouse,4,33116
Windmill-TaskBuilding_10_1,7,33117
NoHouse,2,33118
Windmill-TaskBuilding_10_1,1,33119
NoHouse,2,33120
Windmill-TaskBuilding_10_1,4,33121
NoHouse,2,33122
Windmill-TaskBuilding_10_1,2,33123
NoHouse,6,33124
Windmill-TaskBuilding_10_1,10,33125
NoHouse,16,33126
Building_80,4,33131
NoHit,2,33132
TaskBuilding_14,2,33133
Building_80,11,33134
NoHouse,2,33135
Building_104,8,33136
NoHouse,8,33137
TaskBuilding_3,2,33138
Building_106,1,33139
Building_107,7,33140
NoHouse,7,33141
Building_110,12,33142
NoHouse,4,33147
Building_110,1,33148
NoHouse,19,33149
Building_110,4,33150
NoHouse,1,33151
Building_110,17,33152
NoHouse,6,33153
Building_110,2,33154
NoHouse,4,33155
Building_110,18,33156
NoHouse,45,33157
Building_110,82,33158
NoHouse,49,33159
Building_combined_115_116,4,33160
Building_113,8,33161
Building_combined_115_116,19,33162
Building_117,3,33163
Building_114,6,33164
NoHouse,2,33165
Building_114,2,33166
NoHouse,6,33167
Building_112,2,33168
NoHouse,5,33169
Building_108,21,33170
Building_111,7,33171
Building_108,21,33172
Building_111,1,33173
Building_108,55,33174
Building_109,6,33175
Building_145,2,33176
TaskBuilding_33,2,33177
NoHouse,2,33178
Building_145,1,33179
NoHouse,2,33180
Building_142,1,33181
NoHouse,7,33182
Building_145,2,33183
NoHouse,2,33184
Building_145,2,33185
NoHouse,7,33186
Building_145,2,33187
NoHouse,2,33188
Building_145,12,33189
NoHouse,7,33190
Building_109,24,33191
Building_108,7,33192
NoHouse,18,33193
Building_111,2,33194
TaskBuilding_22,2,33195
NoHouse,2,33196
TaskBuilding_22,4,33197
Building_114,9,33198
Building_112,1,33199
Building_111,17,33200
Building_114,2,33201
Building_112,4,33202
Building_111,3,33203
Building_112,2,33204
Building_111,9,33205
TaskBuilding_24,34,33206
Building_111,3,33207
TaskBuilding_24,10,33208
Building_111,3,33209
TaskBuilding_24,19,33210
Building_111,1,33211
TaskBuilding_24,21,33212
Building_111,3,33213
TaskBuilding_24,14,33214
Building_111,4,33215
Building_117,2,33216
Building_combined_115_116,2,33217
NoHouse,1,33218
Building_combined_115_116,7,33219
NoHouse,3,33220
Building_combined_115_116,10,33221
Building_110,48,33222
Building_113,2,33223
Building_110,32,33224
Building_117,2,33225
Building_111,2,33226
TaskBuilding_24,26,33227
NoHouse,74,33228
Building_108,54,33229
NoHouse,55,33230
TaskBuilding_24,50,33231
Building_111,2,33232
TaskBuilding_24,3,33233
Building_111,3,33234
TaskBuilding_24,21,33235
Building_111,2,33236
Building_112,2,33237
Building_114,4,33238
TaskBuilding_22,12,33239
Building_114,16,33240
TaskBuilding_22,4,33241
Building_114,2,33242
NoHouse,2,33243
Building_114,4,33244
NoHouse,1,33245
Building_114,15,33246
TaskBuilding_22,1,33247
Building_114,1,33248
TaskBuilding_22,2,33249
Building_combined_115_116,2,33250
Building_110,58,33251
NoHouse,28,33252
Building_86,2,33253
Building_107,43,33254
NoHouse,24,33255
Building_86,8,33256
NoHouse,2,33257
Building_86,66,33258
NoHit,2,33259
Building_107,26,33260
TaskBuilding_3,2,33261
Building_107,3,33262
TaskBuilding_3,25,33263
NoHouse,1,33264
Building_105,4,33265
TaskBuilding_3,31,33266
Building_105,4,33267
TaskBuilding_3,25,33268
Building_105,2,33269
TaskBuilding_3,14,33270
NoHit,35,33271
TaskBuilding_3,35,33272
NoHit,2,33279
NoHouse,2,33280
Building_104,16,33281
NoHouse,2,33282
Building_104,8,33283
NoHouse,8,33284
Building_104,8,33285
NoHouse,5,33286
TaskBuilding_3,2,33287
Building_105,9,33288
TaskBuilding_3,4,33289
Building_105,3,33290
TaskBuilding_3,2,33291
NoHouse,2,33292
Building_86,2,33293
Building_110,5,33294
NoHouse,8,33295
Building_110,82,33296
Building_113,6,33297
Building_combined_115_116,4,33298
Building_113,2,33299
Building_combined_115_116,1,33300
Building_113,2,33301
Building_combined_115_116,2,33302
NoHit,6,33303
Building_110,30,33304
NoHit,4,33305
Building_114,8,33306
Building_112,1,33307
Building_114,6,33308
Building_112,2,33309
Building_114,2,33310
Building_112,12,33311
Building_114,1,33312
Building_112,1,33313
Building_114,2,33314
Building_112,4,33315
Building_114,44,33316
Building_112,161,33317
Building_114,288,33318
NoHit,23,33319
Building_112,47,33320
NoHit,2,33321
Building_114,20,33322
TaskBuilding_22,48,33323
Building_combined_115_116,3,33324
Building_113,54,33325
NoHouse,32,33326
TaskBuilding_17,41,33327
Building_88,1,33328
TaskBuilding_17,27,33329
Building_113,3,33330
NoHouse,17,33331
Building_113,104,33332
NoHouse,6,33333
Building_110,41,33334
Building_86,3,33335
NoHouse,26,33336
Building_86,2,33339
Building_85,18,33340
NoHouse,44,33341
Building_113,28,33342
NoHouse,2,33343
Building_combined_115_116,2,33344
Building_117,2,33345
NoHouse,1,33346
Building_117,11,33347
NoHouse,2,33348
Building_117,4,33349
NoHouse,7,33350
Building_117,5,33351
NoHouse,2,33352
Building_117,2,33353
TaskBuilding_22,175,33354
NoHouse,15,33355
TaskBuilding_22,27,33356
Building_117,106,33357
Building_combined_115_116,27,33358
Building_113,18,33359
NoHouse,2,33360
Building_113,1,33361
Building_combined_115_116,10,33362
Building_113,29,33363
Building_combined_115_116,36,33364
NoHouse,10,33365
Building_combined_115_116,22,33366
NoHouse,2,33367
Building_combined_115_116,4,33368
NoHouse,8,33369
Building_combined_115_116,9,33370
NoHouse,42,33371
TaskBuilding_1,30,33372
Building_83,2,33373
TaskBuilding_15,1,33374
NoHouse,32,33375
Building_88,3,33376
NoHouse,16,33377
Building_83,2,33378
TaskBuilding_1,2,33379
Building_combined_115_116,19,33380
Building_83,11,33381
NoHouse,2,33382
TaskBuilding_1,2,33383
Building_combined_115_116,7,33384
NoHouse,26,33385
Building_117,49,33386
Building_118,6,33387
NoHouse,20,33388
Building_122,5,33389
NoHouse,9,33390
Building_122,3,33391
NoHouse,8,33392
Building_122,12,33393
Building_118,4,33394
Building_117,2,33395
Building_118,1,33396
Building_117,7,33397
Building_118,8,33398
Building_117,6,33399
Building_118,10,33400
Building_117,14,33401
Building_118,5,33402
Building_122,6,33403
TaskBuilding_22,28,33404
NoHouse,4,33405
Building_122,2,33406
NoHouse,4,33407
Building_122,81,33408
Building_118,2,33409
Building_122,1,33410
Building_118,14,33411
Building_117,1,33412
Building_118,206,33413
Building_117,193,33414
Building_118,231,33415
NoHouse,37,33416
Building_122,56,33417
NoHouse,112,33418
Building_125,4,33419
NoHouse,7,33420
Building_125,4,33421
NoHouse,4,33422
Building_125,2,33423
NoHouse,2,33424
Building_118,26,33425
NoHouse,9,33426
Building_125,3,33427
NoHouse,31,33428
Building_125,11,33429
NoHouse,3,33430
Building_125,3,33431
NoHouse,3,33432
Building_125,3,33433
NoHouse,4,33434
Building_125,2,33435
NoHouse,2,33436
Building_125,6,33437
NoHouse,31,33438
Building_127,2,33439
Building_135,1,33440
Building_122,102,33441
TaskBuilding_28,7,33442
NoHouse,2,33443
TaskBuilding_28,10,33444
TaskBuilding_31,4,33445
TaskBuilding_28,2,33446
TaskBuilding_31,4,33447
TaskBuilding_28,1,33448
TaskBuilding_31,2,33449
TaskBuilding_28,2,33450
NoHouse,46,33451
TaskBuilding_22,93,33452
Building_112,2,33453
NoHouse,109,33454
TaskBuilding_28,4,33455
NoHouse,56,33456
TaskBuilding_28,2,33457
NoHouse,5,33458
TaskBuilding_28,1,33459
NoHouse,5,33460
TaskBuilding_28,5,33461
NoHouse,14,33462
Building_122,32,33463
Building_143,4,33464
NoHouse,18,33465
Building_143,2,33466
NoHouse,4,33467
Building_143,8,33468
NoHouse,15,33469
Building_143,6,33470
NoHouse,4,33471
Building_143,1,33472
NoHouse,3,33473
Building_143,2,33474
NoHouse,55,33475
TaskBuilding_4,2,33476
Building_122,36,33477
NoHouse,145,33478
Building_142,22,33479
NoHouse,73,33480
TaskBuilding_4,2,33481
NoHouse,12,33482
TaskBuilding_4,2,33483
NoHouse,27,33484
TaskBuilding_4,60,33485
NoHouse,2,33486
Building_123,21,33487
NoHouse,2,33488
Building_123,4,33489
Building_132,3,33490
NoHouse,6,33491
Building_123,15,33492
NoHouse,2,33493
Building_123,56,33494
NoHouse,4,33495
TaskBuilding_4,4,33496
Building_124,2,33497
TaskBuilding_4,4,33498
Building_124,4,33499
NoHouse,2,33500
Building_124,5,33501
TaskBuilding_4,2,33502
Building_124,2,33503
TaskBuilding_4,140,33504
NoHouse,2,33505
TaskBuilding_4,5,33506
NoHouse,148,33507
TaskBuilding_28,54,33508
NoHouse,49,33509
Building_146,2,33510
TaskBuilding_28,66,33511
Building_157,6,33512
TaskBuilding_28,2,33513
Building_157,4,33514
TaskBuilding_28,5,33515
Building_157,25,33516
NoHouse,186,33517
Building_143,1,33518
NoHouse,138,33519
TaskBuilding_4,2,33520
NoHouse,4,33521
TaskBuilding_4,2,33522
NoHouse,2,33523
TaskBuilding_4,2,33524
NoHouse,22,33525
Building_123,2,33526
NoHouse,8,33527
Building_123,3,33528
NoHouse,3,33529
Building_123,10,33530
NoHouse,66,33531
Building_135,2,33532
Building_123,60,33533
NoHouse,2,33534
Building_123,2,33535
NoHouse,2,33536
Building_123,23,33537
NoHouse,10,33538
Building_123,48,33539
Building_131,9,33540
Building_123,4,33541
Building_131,6,33542
Building_123,2,33543
Building_131,2,33544
Building_123,4,33545
Building_135,4,33546
NoHouse,160,33547
TaskBuilding_21,2,33548
Building_126,8,33549
Building_127,4,33550
Building_126,18,33551
TaskBuilding_21,57,33552
Building_126,1,33553
TaskBuilding_21,2,33554
Building_126,2,33555
TaskBuilding_21,2,33556
Building_126,2,33557
TaskBuilding_21,8,33558
Building_126,4,33559
TaskBuilding_21,5,33560
Building_126,15,33561
Building_128,2,33562
NoHouse,38,33563
Building_128,2,33564
NoHouse,2,33565
Building_128,2,33566
NoHouse,72,33567
Building_123,72,33568
NoHouse,147,33569
Building_123,7,33570
NoHouse,3,33571
Building_123,4,33572
NoHouse,2,33573
Building_123,2,33574
TaskBuilding_37,2,33575
Building_124,30,33576
TaskBuilding_37,6,33577
NoHouse,59,33578
Building_123,4,33579
NoHouse,4,33580
Building_123,55,33581
Building_132,2,33582
Building_131,27,33583
NoHouse,4,33584
Building_131,4,33585
NoHouse,56,33586
Building_128,1,33587
NoHouse,7,33588
Building_128,2,33589
NoHouse,10,33590
Building_128,37,33591
Building_127,2,33592
Building_126,13,33593
Building_127,2,33594
Building_126,14,33595
TaskBuilding_21,38,33596
Building_126,2,33597
Building_127,116,33598
Building_128,10,33599
NoHouse,20,33600
Building_135,3,33603
Building_134,8,33604
NoHouse,4,33605
Building_134,15,33606
TaskBuilding_25,151,33607
Building_131,8,33608
Building_132,2,33609
NoHouse,15,33610
TaskBuilding_37,2,33611
NoHouse,15,33612
Building_124,8,33613
NoHouse,8,33614
Building_123,42,33615
Building_232,2,33616
NoHouse,2,33617
Building_232,9,33618
NoHouse,6,33619
Building_123,2,33620
NoHouse,4,33621
Building_123,18,33622
NoHouse,2,33623
Building_123,3,33624
NoHouse,6,33625
Building_123,4,33626
NoHouse,16,33627
Building_123,2,33628
NoHouse,31,33629
Building_124,2,33630
NoHouse,28,33631
Building_133,2,33634
Building_132,2,33635
NoHouse,2,33636
Building_132,2,33637
Building_133,2,33638
Building_132,19,33639
Building_131,8,33640
NoHouse,4,33641
Building_131,15,33642
NoHouse,5,33643
TaskBuilding_25,51,33644
NoHouse,31,33645
TaskBuilding_25,2,33646
Building_134,2,33647
Building_135,4,33648
Building_136,2,33649
NoHouse,1,33650
Building_136,2,33651
NoHouse,6,33652
Building_136,2,33653
NoHit,2,33654
NoHouse,89,33655
Building_128,31,33662
Building_127,2,33663
Building_126,4,33664
TaskBuilding_21,2,33665
Building_126,14,33666
TaskBuilding_21,25,33667
Building_125,2,33668
TaskBuilding_21,37,33669
Building_126,2,33670
Building_127,23,33671
Building_128,133,33672
Building_130,56,33673
NoHouse,28,33674
Building_135,3,33677
Building_134,26,33678
TaskBuilding_25,29,33679
NoHouse,2,33680
TaskBuilding_25,139,33681
Building_134,41,33682
TaskBuilding_25,267,33683
NoHouse,1,33684
Building_228,16,33685
NoHouse,119,33686
Building_229,8,33687
TaskBuilding_37,2,33688
Building_133,161,33689
NoHouse,4,33690
Building_225,2,33691
Building_229,22,33692
Building_225,20,33693
Building_229,7,33694
NoHouse,1,33695
Building_229,1,33696
NoHouse,22,33697
Building_228,125,33698
NoHouse,42,33699
Building_136,4,33700
TaskBuilding_25,29,33701
Building_136,83,33702
NoHouse,41,33703
Building_228,147,33704
NoHouse,1,33705
Building_228,16,33706
NoHouse,5,33707
Building_229,5,33708
NoHouse,14,33709
TaskBuilding_37,5,33710
NoHouse,11,33711
Building_230,2,33712
Building_232,2,33713
NoHouse,2,33714
Building_137,5,33715
NoHouse,2,33716
Building_137,2,33717
NoHouse,3,33718
Building_137,2,33719
NoHouse,2,33720
Building_137,4,33721
Building_124,36,33722
NoHouse,21,33723
Building_124,4,33724
NoHouse,4,33725
Building_124,12,33726
NoHouse,2,33727
Building_124,8,33728
NoHouse,6,33729
Building_141,2,33730
NoHouse,37,33731
Building_141,1,33732
Building_143,48,33733
NoHouse,2,33734
Building_143,2,33735
NoHouse,4,33736
Building_143,4,33737
NoHouse,8,33738
Building_143,2,33739
NoHouse,10,33740
Building_143,4,33741
NoHouse,37,33742
Building_143,51,33743
NoHouse,3,33744
Building_143,3,33745
NoHouse,2,33746
Building_143,12,33747
NoHouse,2,33748
Building_124,6,33749
Building_142,2,33750
Building_124,8,33751
NoHouse,2,33752
Building_124,2,33753
NoHouse,2,33754
Building_137,2,33755
NoHouse,2,33756
Building_137,11,33757
NoHouse,2,33758
Building_137,51,33759
NoHouse,4,33760
Building_232,2,33761
NoHouse,18,33762
Building_230,2,33763
NoHouse,2,33764
Building_230,2,33765
NoHouse,3,33766
Building_230,5,33767
NoHouse,2,33768
Building_230,7,33769
NoHouse,1,33770
Building_230,2,33771
TaskBuilding_37,2,33772
Building_225,2,33773
Building_229,25,33774
TaskBuilding_37,46,33775
Building_229,40,33776
NoHouse,13,33777
Building_225,2,33778
Building_226,17,33779
Building_227,4,33780
TaskBuilding_32,2,33781
